longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_share,men_per_household,population_per_room,age_cat
-118.29,34.09,35.0,2198.0,998.0,3441.0,912.0,2.0467,158300.0,1,0,0,0,0,45.4049135577798,3.773026315789474,1.5655141037306641,4
-118.29,34.09,35.0,2624.0,1116.0,3548.0,1008.0,2.0132,198400.0,1,0,0,0,0,42.53048780487805,3.5198412698412698,1.3521341463414633,4
-118.29,34.09,39.0,336.0,173.0,586.0,151.0,1.8056,262500.0,1,0,0,0,0,51.488095238095234,3.880794701986755,1.744047619047619,4
-118.29,34.09,52.0,1272.0,322.0,984.0,353.0,1.9063,261600.0,1,0,0,0,0,25.31446540880503,2.7875354107648724,0.7735849056603774,4
-118.3,34.09,29.0,3245.0,1190.0,3906.0,1102.0,2.1927,253300.0,1,0,0,0,0,36.67180277349769,3.544464609800363,1.203697996918336,4
-118.3,34.09,25.0,2345.0,852.0,2860.0,862.0,1.4497,205600.0,1,0,0,0,0,36.33262260127932,3.3178654292343386,1.2196162046908317,3
-118.3,34.09,32.0,2202.0,674.0,2178.0,635.0,2.0307,226700.0,1,0,0,0,0,30.60853769300636,3.4299212598425197,0.989100817438692,4
-118.31,34.09,36.0,2517.0,842.0,2446.0,689.0,2.1524,187500.0,1,0,0,0,0,33.452522844656336,3.5500725689404935,0.9717918156535558,4
-118.31,34.09,30.0,3165.0,1263.0,3215.0,1141.0,2.0,240600.0,1,0,0,0,0,39.905213270142184,2.817703768624014,1.0157977883096367,4
-118.31,34.09,29.0,1951.0,846.0,2500.0,813.0,1.5195,218200.0,1,0,0,0,0,43.3623782675551,3.075030750307503,1.2813941568426448,4
-118.32,34.09,44.0,2666.0,54163.0,2297.0,726.0,1.676,208800.0,1,0,0,0,0,2031.6204051012753,3.1639118457300275,0.8615903975993998,4
-118.32,34.09,30.0,1871.0,766.0,2595.0,819.0,2.0044,212500.0,1,0,0,0,0,40.94067343666489,3.1684981684981683,1.386958845537146,4
-118.32,34.09,28.0,2173.0,819.0,2548.0,763.0,1.879,218800.0,1,0,0,0,0,37.68982972848596,3.3394495412844036,1.1725724804417856,4
-118.33,34.09,36.0,654.0,186.0,416.0,138.0,3.6953,200000.0,1,0,0,0,0,28.440366972477065,3.0144927536231885,0.636085626911315,4
-118.33,34.09,36.0,561.0,180.0,340.0,127.0,1.4375,165000.0,1,0,0,0,0,32.0855614973262,2.677165354330709,0.6060606060606061,4
-118.33,34.09,29.0,2004.0,687.0,1514.0,542.0,1.9911,220000.0,1,0,0,0,0,34.2814371257485,2.793357933579336,0.7554890219560878,4
-118.34,34.09,5.0,2665.0,954.0,1733.0,766.0,2.3568,204700.0,1,0,0,0,0,35.79737335834896,2.2624020887728458,0.650281425891182,1
-118.34,34.09,14.0,3032.0,999.0,1691.0,841.0,2.2,210000.0,1,0,0,0,0,32.94854881266491,2.0107015457788346,0.5577176781002638,3
-118.34,34.08,50.0,3457.0,854.0,1584.0,841.0,3.1078,346700.0,1,0,0,0,0,24.703500144634074,1.8834720570749108,0.4582007520971941,4
-118.34,34.09,52.0,1731.0,502.0,1313.0,466.0,3.2946,321600.0,1,0,0,0,0,29.000577700751013,2.8175965665236054,0.7585210860774119,4
-118.34,34.08,52.0,1430.0,186.0,547.0,178.0,10.3661,500001.0,1,0,0,0,0,13.006993006993007,3.0730337078651684,0.3825174825174825,4
-118.35,34.09,47.0,1800.0,546.0,1347.0,478.0,2.8021,280600.0,1,0,0,0,0,30.333333333333336,2.8179916317991633,0.7483333333333333,4
-118.35,34.08,52.0,1003.0,200.0,514.0,204.0,3.8472,395700.0,1,0,0,0,0,19.940179461615156,2.519607843137255,0.5124626121635095,4
-118.35,34.08,52.0,2088.0,388.0,908.0,375.0,3.8141,342000.0,1,0,0,0,0,18.582375478927204,2.421333333333333,0.43486590038314177,4
-118.35,34.09,29.0,2210.0,643.0,1228.0,605.0,2.5982,315800.0,1,0,0,0,0,29.095022624434392,2.0297520661157025,0.5556561085972851,4
-118.35,34.08,52.0,1710.0,350.0,727.0,355.0,4.5833,333900.0,1,0,0,0,0,20.46783625730994,2.047887323943662,0.4251461988304094,4
-118.36,34.08,52.0,1965.0,480.0,794.0,451.0,3.2824,304800.0,1,0,0,0,0,24.427480916030532,1.7605321507760532,0.4040712468193384,4
-118.32,34.08,52.0,1164.0,257.0,575.0,251.0,3.125,380400.0,1,0,0,0,0,22.079037800687285,2.2908366533864544,0.49398625429553267,4
-118.33,34.08,52.0,1777.0,454.0,671.0,439.0,3.5083,500001.0,1,0,0,0,0,25.548677546426564,1.5284738041002277,0.37760270118176703,4
-118.33,34.08,50.0,2989.0,832.0,1345.0,775.0,3.2426,442900.0,1,0,0,0,0,27.83539645366343,1.735483870967742,0.4499832719973235,4
-118.31,34.08,30.0,1390.0,457.0,1460.0,423.0,2.2422,254500.0,1,0,0,0,0,32.877697841726615,3.451536643026005,1.0503597122302157,4
-118.31,34.08,31.0,2275.0,823.0,2189.0,720.0,1.7542,287500.0,1,0,0,0,0,36.175824175824175,3.040277777777778,0.9621978021978022,4
-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196,358100.0,1,0,0,0,0,26.20215897939156,2.380952380952381,0.6133464180569186,4
-118.31,34.08,29.0,1443.0,521.0,1264.0,450.0,2.7543,220000.0,1,0,0,0,0,36.10533610533611,2.8088888888888888,0.875952875952876,4
-118.32,34.08,52.0,1137.0,304.0,754.0,297.0,3.37,330300.0,1,0,0,0,0,26.73702726473175,2.538720538720539,0.6631486367634125,4
-118.32,34.08,52.0,2370.0,473.0,1053.0,434.0,4.1429,380300.0,1,0,0,0,0,19.957805907172997,2.4262672811059907,0.4443037974683544,4
-118.3,34.08,34.0,2501.0,1047.0,3326.0,970.0,1.8771,247500.0,1,0,0,0,0,41.86325469812075,3.428865979381443,1.3298680527788884,4
-118.3,34.08,36.0,1276.0,503.0,1502.0,450.0,2.1766,205600.0,1,0,0,0,0,39.42006269592476,3.3377777777777777,1.177115987460815,4
-118.31,34.08,27.0,1514.0,510.0,1603.0,518.0,2.8971,251100.0,1,0,0,0,0,33.68560105680317,3.0945945945945947,1.058784676354029,4
-118.31,34.08,26.0,1609.0,534.0,1868.0,497.0,2.7038,227100.0,1,0,0,0,0,33.18831572405221,3.7585513078470827,1.160969546302051,4
-118.29,34.08,34.0,479.0,182.0,557.0,170.0,1.525,210000.0,1,0,0,0,0,37.995824634655534,3.276470588235294,1.162839248434238,4
-118.29,34.08,23.0,1864.0,937.0,2795.0,858.0,1.8495,212500.0,1,0,0,0,0,50.268240343347635,3.257575757575758,1.4994635193133048,3
-118.3,34.08,34.0,1562.0,651.0,1774.0,559.0,1.5685,225000.0,1,0,0,0,0,41.67733674775928,3.1735241502683365,1.1357234314980793,4
-118.3,34.08,32.0,2880.0,1063.0,3646.0,1028.0,2.3846,258300.0,1,0,0,0,0,36.90972222222222,3.546692607003891,1.2659722222222223,4
-118.29,34.08,25.0,2459.0,823.0,2635.0,763.0,2.4,173900.0,1,0,0,0,0,33.46888979259862,3.4534731323722148,1.07157381049207,3
-118.29,34.08,38.0,380.0,130.0,445.0,140.0,1.9286,137500.0,1,0,0,0,0,34.21052631578947,3.1785714285714284,1.1710526315789473,4
-118.37,34.12,34.0,2821.0,399.0,843.0,391.0,11.615,500001.0,1,0,0,0,0,14.1439205955335,2.156010230179028,0.2988302020560085,4
-118.36,34.12,26.0,3902.0,610.0,1781.0,632.0,8.5136,500001.0,1,0,0,0,0,15.633008713480267,2.8180379746835444,0.4564325986673501,4
-118.35,34.11,33.0,7478.0,1678.0,2701.0,1500.0,4.1717,500001.0,1,0,0,0,0,22.439154854239103,1.8006666666666666,0.3611928323081038,4
-118.36,34.11,35.0,3946.0,695.0,1361.0,620.0,6.5195,500001.0,1,0,0,0,0,17.61277242777496,2.195161290322581,0.3449062341611759,4
-118.38,34.11,38.0,2601.0,523.0,870.0,474.0,7.1134,416700.0,1,0,0,0,0,20.107650903498655,1.8354430379746836,0.3344867358708189,4
-118.37,34.11,42.0,5518.0,979.0,1863.0,957.0,8.5842,500001.0,1,0,0,0,0,17.741935483870968,1.9467084639498433,0.3376223269300471,4
-118.36,34.1,36.0,2963.0,838.0,1129.0,745.0,2.5588,500001.0,1,0,0,0,0,28.282146473169085,1.5154362416107383,0.3810327370907864,4
-118.37,34.1,37.0,407.0,67.0,100.0,47.0,15.0001,500001.0,1,0,0,0,0,16.461916461916463,2.127659574468085,0.2457002457002457,4
-118.38,34.1,39.0,3798.0,586.0,975.0,525.0,9.3092,500001.0,1,0,0,0,0,15.429173249078461,1.8571428571428572,0.2567140600315956,4
-118.39,34.1,30.0,6310.0,957.0,1776.0,880.0,8.943999999999999,500001.0,1,0,0,0,0,15.166402535657685,2.018181818181818,0.2814580031695721,4
-118.39,34.09,41.0,730.0,126.0,230.0,125.0,4.3214,500001.0,1,0,0,0,0,17.26027397260274,1.84,0.3150684931506849,4
-118.36,34.09,38.0,2158.0,582.0,1061.0,577.0,2.9643,355300.0,1,0,0,0,0,26.969416126042635,1.8388214904679376,0.4916589434661724,4
-118.36,34.08,29.0,3110.0,764.0,1557.0,763.0,1.9937,367100.0,1,0,0,0,0,24.565916398713828,2.040629095674967,0.5006430868167202,4
-118.37,34.08,52.0,2946.0,695.0,1258.0,650.0,3.9783,374100.0,1,0,0,0,0,23.59131025118805,1.9353846153846155,0.4270196877121521,4
-118.37,34.08,22.0,3008.0,938.0,1224.0,816.0,3.2149,300000.0,1,0,0,0,0,31.183510638297875,1.5,0.40691489361702127,3
-118.37,34.09,31.0,2697.0,706.0,1059.0,689.0,2.8942,500001.0,1,0,0,0,0,26.177233963663333,1.537010159651669,0.39265850945494996,4
-118.36,34.08,45.0,2195.0,483.0,1265.0,455.0,3.3864,397900.0,1,0,0,0,0,22.004555808656036,2.78021978021978,0.5763097949886105,4
-118.37,34.08,52.0,1466.0,254.0,600.0,253.0,5.7524,393600.0,1,0,0,0,0,17.32605729877217,2.3715415019762847,0.4092769440654843,4
-118.37,34.08,52.0,1234.0,223.0,543.0,213.0,6.0338,423700.0,1,0,0,0,0,18.07131280388979,2.5492957746478875,0.440032414910859,4
-118.26,34.1,48.0,2566.0,571.0,1421.0,563.0,3.6579,318600.0,1,0,0,0,0,22.25253312548714,2.523978685612789,0.553780202650039,4
-118.26,34.1,52.0,1310.0,263.0,689.0,208.0,4.0721,350000.0,1,0,0,0,0,20.076335877862594,3.3125,0.5259541984732824,4
-118.27,34.1,51.0,3149.0,519.0,1082.0,510.0,6.4459,421600.0,1,0,0,0,0,16.481422673864717,2.1215686274509804,0.34360114322006985,4
-118.27,34.1,41.0,3729.0,740.0,1364.0,707.0,5.7778,412700.0,1,0,0,0,0,19.84446232233843,1.9292786421499293,0.36578171091445427,4
-118.27,34.11,41.0,4138.0,1130.0,1859.0,1030.0,2.978,306800.0,1,0,0,0,0,27.30787820202997,1.8048543689320389,0.44925084581923636,4
-118.28,34.11,46.0,1156.0,203.0,514.0,213.0,4.2019,352100.0,1,0,0,0,0,17.560553633217992,2.4131455399061035,0.444636678200692,4
-118.28,34.11,52.0,2036.0,348.0,775.0,332.0,5.4122,397500.0,1,0,0,0,0,17.092337917485263,2.3343373493975905,0.3806483300589391,4
-118.28,34.11,52.0,1803.0,437.0,787.0,388.0,4.5781,360500.0,1,0,0,0,0,24.237382140876317,2.0283505154639174,0.4364947310038824,4
-118.28,34.1,44.0,2728.0,585.0,1227.0,567.0,4.0602,324000.0,1,0,0,0,0,21.444281524926687,2.164021164021164,0.4497800586510264,4
-118.27,34.1,50.0,2113.0,398.0,793.0,418.0,4.7132,304600.0,1,0,0,0,0,18.835778513961195,1.8971291866028708,0.3752957879791765,4
-118.28,34.1,49.0,1767.0,467.0,1066.0,438.0,3.0958,210900.0,1,0,0,0,0,26.428975664968874,2.4337899543378994,0.6032823995472553,4
-118.28,34.1,48.0,805.0,246.0,633.0,235.0,2.3421,200000.0,1,0,0,0,0,30.559006211180122,2.6936170212765957,0.7863354037267081,4
-118.28,34.1,49.0,2843.0,880.0,2004.0,796.0,2.7875,217300.0,1,0,0,0,0,30.953218431234614,2.5175879396984926,0.7048892015476609,4
-118.27,34.09,48.0,1527.0,295.0,589.0,286.0,4.1667,344800.0,1,0,0,0,0,19.318925998690244,2.0594405594405596,0.3857236411263916,4
-118.27,34.09,52.0,3225.0,763.0,1559.0,710.0,3.9674,268800.0,1,0,0,0,0,23.65891472868217,2.195774647887324,0.4834108527131783,4
-118.28,34.09,52.0,2273.0,663.0,1480.0,597.0,2.3333,196500.0,1,0,0,0,0,29.168499780026398,2.4790619765494135,0.6511218653761549,4
-118.27,34.09,29.0,2327.0,555.0,1048.0,491.0,3.7847,252300.0,1,0,0,0,0,23.8504512247529,2.134419551934827,0.4503652771809196,4
-118.26,34.09,51.0,1532.0,366.0,669.0,333.0,3.6434,278800.0,1,0,0,0,0,23.890339425587467,2.009009009009009,0.4366840731070496,4
-118.26,34.09,36.0,3503.0,833.0,2652.0,788.0,3.8448,241400.0,1,0,0,0,0,23.779617470739367,3.3654822335025383,0.7570653725378247,4
-118.27,34.09,52.0,1079.0,222.0,439.0,201.0,4.625,230800.0,1,0,0,0,0,20.574606116774792,2.18407960199005,0.4068582020389249,4
-118.27,34.09,44.0,3646.0,912.0,2426.0,861.0,2.9709,225000.0,1,0,0,0,0,25.01371365880417,2.8176538908246225,0.6653867251782776,4
-118.26,34.08,52.0,984.0,276.0,994.0,260.0,2.3816,166700.0,1,0,0,0,0,28.04878048780488,3.8230769230769233,1.0101626016260163,4
-118.26,34.08,41.0,1396.0,360.0,1069.0,363.0,2.4375,203300.0,1,0,0,0,0,25.787965616045845,2.9449035812672175,0.7657593123209169,4
-118.26,34.08,46.0,945.0,250.0,910.0,252.0,3.5039,187500.0,1,0,0,0,0,26.455026455026452,3.611111111111111,0.9629629629629629,4
-118.27,34.08,35.0,1147.0,365.0,1016.0,296.0,2.3913,198800.0,1,0,0,0,0,31.82214472537053,3.4324324324324325,0.8857890148212729,4
-118.26,34.07,36.0,2306.0,813.0,2156.0,765.0,2.0214,170500.0,1,0,0,0,0,35.25585429314831,2.8183006535947714,0.9349522983521249,4
-118.26,34.07,28.0,579.0,184.0,673.0,202.0,2.625,187500.0,1,0,0,0,0,31.77892918825561,3.3316831683168315,1.162348877374784,4
-118.27,34.07,27.0,1190.0,24176.0,1795.0,422.0,1.7016,160000.0,1,0,0,0,0,2031.5966386554621,4.253554502369668,1.5084033613445378,4
-118.27,34.08,38.0,2265.0,801.0,2899.0,792.0,2.5521,157500.0,1,0,0,0,0,35.36423841059603,3.6603535353535355,1.2799116997792495,4
-118.27,34.08,46.0,3007.0,854.0,2294.0,814.0,2.7179,184300.0,1,0,0,0,0,28.400399068839377,2.8181818181818183,0.7628865979381443,4
-118.28,34.08,42.0,997.0,374.0,1048.0,372.0,2.9423,200000.0,1,0,0,0,0,37.512537612838514,2.817204301075269,1.0511534603811434,4
-118.28,34.08,52.0,2465.0,773.0,2328.0,746.0,2.6178,203100.0,1,0,0,0,0,31.359026369168358,3.1206434316353886,0.944421906693712,4
-118.27,34.08,43.0,962.0,253.0,658.0,244.0,3.2386,185000.0,1,0,0,0,0,26.2993762993763,2.69672131147541,0.683991683991684,4
-118.27,34.07,38.0,1270.0,556.0,1692.0,450.0,1.87,170800.0,1,0,0,0,0,43.77952755905512,3.76,1.332283464566929,4
-118.28,34.08,42.0,1618.0,522.0,1454.0,440.0,3.1607,182000.0,1,0,0,0,0,32.26205191594561,3.3045454545454547,0.8986402966625463,4
-118.28,34.09,52.0,1739.0,464.0,938.0,482.0,2.4429,228800.0,1,0,0,0,0,26.682001150086254,1.946058091286307,0.5393904542840713,4
-118.28,34.08,39.0,3162.0,896.0,1934.0,818.0,2.875,213500.0,1,0,0,0,0,28.336495888678055,2.3643031784841075,0.6116382036685643,4
-118.28,34.08,40.0,1630.0,543.0,1568.0,510.0,2.7366,169100.0,1,0,0,0,0,33.312883435582826,3.074509803921569,0.9619631901840491,4
-118.28,34.09,49.0,3828.0,1197.0,2862.0,1009.0,2.4677,219200.0,1,0,0,0,0,31.269592476489027,2.836471754212091,0.7476489028213166,4
-118.23,34.07,35.0,1335.0,440.0,1586.0,445.0,1.9722,156300.0,1,0,0,0,0,32.958801498127336,3.5640449438202246,1.1880149812734082,4
-118.23,34.07,40.0,506.0,119.0,397.0,114.0,3.1944,143800.0,1,0,0,0,0,23.517786561264824,3.482456140350877,0.7845849802371542,4
-118.24,34.08,52.0,109.0,20.0,86.0,24.0,4.9844,187500.0,1,0,0,0,0,18.34862385321101,3.5833333333333335,0.7889908256880734,4
-118.24,34.08,52.0,137.0,26.0,65.0,24.0,4.025,137500.0,1,0,0,0,0,18.97810218978102,2.7083333333333335,0.4744525547445255,4
-118.23,34.09,47.0,859.0,239.0,913.0,234.0,2.6442,136100.0,1,0,0,0,0,27.823050058207215,3.9017094017094016,1.0628637951105937,4
-118.23,34.09,49.0,1638.0,456.0,1500.0,430.0,2.6923,150000.0,1,0,0,0,0,27.83882783882784,3.488372093023256,0.9157509157509157,4
-118.23,34.09,45.0,1747.0,484.0,1680.0,441.0,2.6051,155500.0,1,0,0,0,0,27.70463651974814,3.8095238095238093,0.9616485403548941,4
-118.25,34.09,52.0,2050.0,429.0,957.0,418.0,3.5603,210000.0,1,0,0,0,0,20.926829268292682,2.289473684210526,0.46682926829268295,4
-118.25,34.09,52.0,104.0,20.0,32.0,17.0,3.75,241700.0,1,0,0,0,0,19.230769230769234,1.8823529411764706,0.3076923076923077,4
-118.25,34.08,44.0,1425.0,438.0,1121.0,374.0,2.1108,200000.0,1,0,0,0,0,30.736842105263158,2.9973262032085564,0.7866666666666666,4
-118.25,34.08,47.0,2133.0,689.0,2104.0,662.0,2.6136,169200.0,1,0,0,0,0,32.3019221753399,3.178247734138973,0.986404125644632,4
-118.25,34.09,43.0,1903.0,635.0,1919.0,613.0,2.6336,174300.0,1,0,0,0,0,33.368365738307936,3.130505709624796,1.0084077771939044,4
-118.25,34.09,52.0,1866.0,470.0,1211.0,417.0,2.935,189400.0,1,0,0,0,0,25.187566988210076,2.904076738609113,0.6489817792068596,4
-118.26,34.08,50.0,1791.0,660.0,2183.0,675.0,1.7945,166700.0,1,0,0,0,0,36.85092127303183,3.234074074074074,1.2188721384701284,4
-118.26,34.08,45.0,2174.0,627.0,1992.0,557.0,2.5428,167800.0,1,0,0,0,0,28.840846366145357,3.576301615798923,0.9162833486660533,4
-118.25,34.09,52.0,3142.0,765.0,1728.0,682.0,3.1864,189800.0,1,0,0,0,0,24.3475493316359,2.533724340175953,0.5499681731381286,4
-118.26,34.08,45.0,2225.0,827.0,2699.0,792.0,1.9209,179200.0,1,0,0,0,0,37.1685393258427,3.407828282828283,1.2130337078651685,4
-118.26,34.07,46.0,2341.0,703.0,2371.0,648.0,2.4038,181700.0,1,0,0,0,0,30.029901751388294,3.6589506172839505,1.0128150363092696,4
-118.26,34.07,52.0,830.0,200.0,701.0,189.0,2.7625,232100.0,1,0,0,0,0,24.096385542168676,3.708994708994709,0.844578313253012,4
-118.25,34.07,47.0,2059.0,618.0,2033.0,544.0,1.9028,217900.0,1,0,0,0,0,30.014570179698886,3.7371323529411766,0.9873725109276348,4
-118.25,34.07,43.0,764.0,322.0,1275.0,306.0,2.0,175000.0,1,0,0,0,0,42.14659685863874,4.166666666666667,1.668848167539267,4
-118.25,34.06,20.0,41.0,17.0,87.0,25.0,1.5491,225000.0,1,0,0,0,0,41.46341463414634,3.48,2.1219512195121952,3
-118.24,34.07,27.0,223.0,80.0,249.0,82.0,1.6136,137500.0,1,0,0,0,0,35.874439461883405,3.0365853658536586,1.116591928251121,4
-118.25,34.07,29.0,4297.0,1420.0,4332.0,1286.0,2.2545,192500.0,1,0,0,0,0,33.046311380032584,3.368584758942457,1.00814521759367,4
-118.25,34.07,16.0,719.0,225.0,801.0,218.0,2.3942,133300.0,1,0,0,0,0,31.29346314325452,3.6743119266055047,1.1140472878998608,3
-118.22,34.09,40.0,1081.0,282.0,970.0,263.0,1.875,150000.0,1,0,0,0,0,26.08695652173913,3.688212927756654,0.8973172987974098,4
-118.22,34.08,31.0,394.0,117.0,573.0,131.0,1.8173,154200.0,1,0,0,0,0,29.695431472081218,4.374045801526718,1.4543147208121827,4
-118.22,34.08,34.0,1709.0,562.0,2105.0,503.0,1.9704,152100.0,1,0,0,0,0,32.884727911059095,4.184890656063618,1.2317144528964306,4
-118.19,34.08,38.0,1241.0,298.0,1055.0,263.0,2.3409,115500.0,1,0,0,0,0,24.012892828364222,4.011406844106464,0.8501208702659145,4
-118.2,34.08,49.0,1320.0,309.0,1405.0,328.0,2.4375,114000.0,1,0,0,0,0,23.40909090909091,4.283536585365853,1.0643939393939394,4
-118.2,34.07,21.0,1353.0,380.0,1688.0,367.0,1.9937,139600.0,1,0,0,0,0,28.085735402808577,4.599455040871935,1.2475979305247598,3
-118.2,34.07,34.0,1765.0,551.0,2203.0,500.0,2.2708,159600.0,1,0,0,0,0,31.218130311614733,4.406,1.248158640226629,4
-118.21,34.08,39.0,986.0,361.0,1347.0,299.0,2.2907,133900.0,1,0,0,0,0,36.61257606490872,4.505016722408027,1.3661257606490873,4
-118.21,34.08,29.0,2574.0,807.0,3163.0,802.0,1.9495,173200.0,1,0,0,0,0,31.35198135198135,3.9438902743142146,1.2288267288267287,4
-118.2,34.09,39.0,1594.0,430.0,1668.0,378.0,2.5343,138200.0,1,0,0,0,0,26.97616060225847,4.412698412698413,1.0464240903387705,4
-118.2,34.08,41.0,1807.0,429.0,1699.0,424.0,2.2222,126000.0,1,0,0,0,0,23.741007194244602,4.007075471698113,0.9402324294410626,4
-118.19,34.1,39.0,2054.0,423.0,1205.0,403.0,4.239,213000.0,1,0,0,0,0,20.593962999026292,2.990074441687345,0.5866601752677703,4
-118.21,34.08,52.0,3672.0,808.0,3062.0,764.0,2.6806,153000.0,1,0,0,0,0,22.004357298474943,4.007853403141361,0.8338779956427015,4
-118.21,34.09,39.0,1287.0,353.0,1171.0,345.0,1.6118,138500.0,1,0,0,0,0,27.42812742812743,3.3942028985507244,0.9098679098679099,4
-118.21,34.09,39.0,1561.0,445.0,1780.0,391.0,2.4632,144200.0,1,0,0,0,0,28.507367072389496,4.552429667519181,1.1402946828955798,4
-118.21,34.09,37.0,1822.0,498.0,1961.0,506.0,1.9881,159200.0,1,0,0,0,0,27.332601536772778,3.875494071146245,1.0762897914379803,4
-118.22,34.07,35.0,1504.0,477.0,2059.0,498.0,2.0133,145800.0,1,0,0,0,0,31.715425531914892,4.134538152610442,1.3690159574468086,4
-118.22,34.07,36.0,839.0,250.0,1079.0,245.0,1.7463,158300.0,1,0,0,0,0,29.797377830750893,4.404081632653061,1.2860548271752086,4
-118.21,34.07,31.0,1077.0,300.0,1198.0,274.0,2.1333,160200.0,1,0,0,0,0,27.85515320334262,4.372262773722627,1.1123491179201486,4
-118.21,34.07,52.0,1770.0,35960.0,1848.0,439.0,2.4135,167200.0,1,0,0,0,0,2031.6384180790963,4.209567198177677,1.0440677966101695,4
-118.21,34.07,47.0,1346.0,383.0,1452.0,371.0,1.7292,191700.0,1,0,0,0,0,28.454680534918275,3.9137466307277626,1.0787518573551262,4
-118.21,34.07,31.0,1453.0,404.0,1486.0,389.0,2.3859,153100.0,1,0,0,0,0,27.80454232622161,3.8200514138817483,1.0227116311080524,4
-118.21,34.07,42.0,902.0,318.0,1312.0,323.0,1.9375,168800.0,1,0,0,0,0,35.254988913525494,4.061919504643963,1.4545454545454546,4
-118.21,34.06,29.0,1478.0,413.0,1580.0,394.0,1.8781,147500.0,1,0,0,0,0,27.94316644113667,4.01015228426396,1.0690121786197564,4
-118.16,34.09,36.0,3334.0,920.0,2881.0,800.0,2.1696,170800.0,1,0,0,0,0,27.594481103779245,3.60125,0.864127174565087,4
-118.17,34.1,48.0,2514.0,595.0,2484.0,601.0,3.1146,142500.0,1,0,0,0,0,23.667462211614957,4.1331114808652245,0.9880668257756563,4
-118.17,34.1,37.0,299.0,89.0,318.0,92.0,1.3125,145800.0,1,0,0,0,0,29.76588628762542,3.4565217391304346,1.0635451505016722,4
-118.17,34.09,45.0,1327.0,271.0,1069.0,284.0,3.3977,153800.0,1,0,0,0,0,20.422004521477017,3.7640845070422535,0.8055764883195177,4
-118.18,34.09,40.0,2744.0,708.0,2747.0,674.0,2.6226,148800.0,1,0,0,0,0,25.801749271137027,4.07566765578635,1.0010932944606414,4
-118.18,34.09,44.0,1688.0,426.0,1605.0,384.0,3.3785,184900.0,1,0,0,0,0,25.23696682464455,4.1796875,0.9508293838862559,4
-118.19,34.09,41.0,2090.0,530.0,2043.0,537.0,1.9706,144200.0,1,0,0,0,0,25.358851674641148,3.804469273743017,0.977511961722488,4
-118.18,34.1,10.0,1907.0,398.0,921.0,369.0,4.875,200400.0,1,0,0,0,0,20.87047718930257,2.4959349593495936,0.48295752490823285,2
-118.18,34.1,10.0,1940.0,445.0,763.0,412.0,4.975,166700.0,1,0,0,0,0,22.938144329896907,1.8519417475728155,0.39329896907216494,2
-118.18,34.1,7.0,2529.0,689.0,1215.0,577.0,4.7853,153100.0,1,0,0,0,0,27.24396994859628,2.1057192374350087,0.4804270462633452,2
-118.18,34.1,8.0,1116.0,267.0,435.0,235.0,4.9231,230900.0,1,0,0,0,0,23.9247311827957,1.851063829787234,0.3897849462365591,2
-118.18,34.08,35.0,2226.0,602.0,2230.0,549.0,2.9167,129300.0,1,0,0,0,0,27.044025157232703,4.061930783242259,1.0017969451931716,4
-118.19,34.08,35.0,1554.0,381.0,1487.0,374.0,1.9038,139500.0,1,0,0,0,0,24.517374517374517,3.9759358288770055,0.9568854568854569,4
-118.19,34.07,38.0,2965.0,665.0,2128.0,650.0,3.0241,166300.0,1,0,0,0,0,22.4283305227656,3.273846153846154,0.7177065767284991,4
-118.19,34.07,42.0,1555.0,337.0,1152.0,348.0,3.375,169600.0,1,0,0,0,0,21.672025723472668,3.310344827586207,0.7408360128617363,4
-118.19,34.06,44.0,1734.0,364.0,1133.0,351.0,2.5132,163100.0,1,0,0,0,0,20.9919261822376,3.2279202279202277,0.6534025374855824,4
-118.16,34.09,33.0,1515.0,415.0,1345.0,346.0,2.375,175000.0,1,0,0,0,0,27.39273927392739,3.88728323699422,0.8877887788778878,4
-118.16,34.09,50.0,1568.0,302.0,1093.0,333.0,3.1442,162100.0,1,0,0,0,0,19.260204081632654,3.2822822822822824,0.6970663265306123,4
-118.17,34.09,29.0,3066.0,797.0,3097.0,780.0,2.5523,156500.0,1,0,0,0,0,25.99478147423353,3.9705128205128206,1.0101108936725376,4
-118.17,34.09,33.0,2907.0,797.0,3212.0,793.0,2.2348,146600.0,1,0,0,0,0,27.416580667354662,4.050441361916771,1.1049191606467148,4
-118.18,34.08,31.0,1318.0,311.0,1164.0,289.0,2.9939,135500.0,1,0,0,0,0,23.596358118361152,4.027681660899654,0.8831562974203339,4
-118.18,34.08,33.0,1369.0,408.0,1475.0,377.0,2.3281,151900.0,1,0,0,0,0,29.802775748721693,3.9124668435013263,1.0774287801314828,4
-118.16,34.08,43.0,1523.0,378.0,1338.0,352.0,3.2031,144600.0,1,0,0,0,0,24.819435325016414,3.8011363636363638,0.8785292186474064,4
-118.17,34.08,39.0,787.0,181.0,731.0,179.0,3.2279,158500.0,1,0,0,0,0,22.998729351969505,4.083798882681564,0.928843710292249,4
-118.17,34.08,33.0,851.0,231.0,936.0,228.0,3.375,147500.0,1,0,0,0,0,27.144535840188016,4.105263157894737,1.099882491186839,4
