longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_share,men_per_household,population_per_room,age_cat,city
-118.47,34.24,19.0,2405.0,661.0,1855.0,621.0,2.3111,255400.0,1,0,0,0,0,27.484407,2.9871175,0.7713098,3,0
-118.48,34.24,32.0,2621.0,412.0,1285.0,414.0,6.6537,267600.0,1,0,0,0,0,15.719192,3.1038647,0.49027088,4,0
-118.49,34.25,30.0,2871.0,470.0,1335.0,458.0,5.0232,253900.0,1,0,0,0,0,16.370602,2.9148471,0.4649948,4,0
-118.49,34.24,35.0,2707.0,446.0,1224.0,445.0,5.2939,244200.0,1,0,0,0,0,16.475803,2.7505617,0.45216107,4,0
-118.49,34.24,34.0,1971.0,316.0,917.0,307.0,6.0965,262300.0,1,0,0,0,0,16.03247,2.9869707,0.46524608,4,0
-118.5,34.25,32.0,2333.0,389.0,969.0,331.0,4.8164,241100.0,1,0,0,0,0,16.673811,2.9274924,0.41534504,4,0
-118.5,34.25,32.0,2411.0,380.0,1040.0,344.0,6.155,257300.0,1,0,0,0,0,15.761095,3.0232558,0.43135628,4,0
-118.5,34.24,34.0,2634.0,412.0,1114.0,423.0,5.9401,315300.0,1,0,0,0,0,15.64161,2.6335697,0.4229309,4,0
-118.5,34.23,26.0,3082.0,573.0,1590.0,586.0,4.5167,319000.0,1,0,0,0,0,18.591824,2.7133105,0.51589876,4,0
-118.49,34.23,32.0,4373.0,683.0,2040.0,693.0,5.2668,242300.0,1,0,0,0,0,15.618568,2.943723,0.46649897,4,0
-118.49,34.22,30.0,1756.0,314.0,899.0,288.0,5.0325,238200.0,1,0,0,0,0,17.88155,3.1215277,0.511959,4,0
-118.47,34.23,22.0,8350.0,2717.0,9135.0,2452.0,2.5008,160000.0,1,0,0,0,0,32.53892,3.7255301,1.094012,3,0
-118.48,34.23,35.0,1963.0,310.0,919.0,297.0,4.7583,258600.0,1,0,0,0,0,15.792155,3.0942762,0.468161,4,0
-118.48,34.23,30.0,1762.0,263.0,761.0,292.0,6.5268,273100.0,1,0,0,0,0,14.92622,2.6061645,0.43189558,4,0
-118.48,34.23,29.0,3354.0,707.0,1752.0,650.0,4.5484,239900.0,1,0,0,0,0,21.079308,2.6953845,0.52236134,4,0
-118.46,34.23,29.0,4609.0,1499.0,5349.0,1377.0,2.7121,169400.0,1,0,0,0,0,32.523323,3.8845315,1.1605555,4,0
-118.46,34.23,16.0,6338.0,1768.0,4718.0,1632.0,3.0187,154600.0,1,0,0,0,0,27.895235,2.8909314,0.7443989,3,0
-118.43,34.25,38.0,921.0,239.0,1023.0,241.0,3.4514,151900.0,1,0,0,0,0,25.950054,4.2448134,1.1107492,4,0
-118.42,34.24,36.0,1181.0,220.0,775.0,218.0,4.7228,183800.0,1,0,0,0,0,18.62828,3.5550458,0.65622354,4,0
-118.43,34.24,36.0,1488.0,313.0,1221.0,296.0,4.0208,171400.0,1,0,0,0,0,21.034946,4.125,0.8205645,4,0
-118.42,34.24,35.0,1507.0,281.0,1025.0,286.0,4.5833,177200.0,1,0,0,0,0,18.646317,3.5839162,0.6801593,4,0
-118.41,34.23,35.0,1026.0,195.0,753.0,185.0,4.5909,179200.0,1,0,0,0,0,19.005848,4.07027,0.73391813,4,0
-118.41,34.24,38.0,490.0,101.0,282.0,100.0,3.125,175900.0,1,0,0,0,0,20.612246,2.82,0.5755102,4,0
-118.44,34.26,34.0,1102.0,212.0,949.0,212.0,4.0792,165100.0,1,0,0,0,0,19.23775,4.476415,0.86116153,4,0
-118.44,34.26,28.0,1077.0,288.0,1377.0,293.0,3.9167,153900.0,1,0,0,0,0,26.740948,4.699659,1.2785516,4,0
-118.43,34.25,32.0,2433.0,553.0,2318.0,532.0,3.6384,159300.0,1,0,0,0,0,22.729141,4.357143,0.9527333,4,0
-118.44,34.26,34.0,325.0,60.0,433.0,83.0,5.5124,174300.0,1,0,0,0,0,18.461538,5.2168674,1.3323077,4,0
-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,176000.0,1,0,0,0,0,20.467466,4.219373,0.93556535,4,0
-118.45,34.25,21.0,2143.0,565.0,1803.0,497.0,3.9833,162500.0,1,0,0,0,0,26.364908,3.6277666,0.84134394,3,0
-118.45,34.24,11.0,9053.0,2193.0,7096.0,2038.0,3.5082,136500.0,1,0,0,0,0,24.224014,3.481845,0.78382856,3,0
-118.45,34.23,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,157600.0,1,0,0,0,0,30.794703,2.9222012,0.8051586,3,0
-118.45,34.24,7.0,3299.0,794.0,2343.0,647.0,3.0865,205900.0,1,0,0,0,0,24.0679,3.6213293,0.7102152,2,0
-118.44,34.25,33.0,1121.0,231.0,1038.0,236.0,4.8958,173700.0,1,0,0,0,0,20.606602,4.398305,0.925959,4,0
-118.43,34.24,35.0,1416.0,261.0,995.0,272.0,3.7143,178700.0,1,0,0,0,0,18.432203,3.6580882,0.7026836,4,0
-118.43,34.24,35.0,1488.0,293.0,1112.0,288.0,4.4688,182500.0,1,0,0,0,0,19.69086,3.8611112,0.74731183,4,0
-118.44,34.24,36.0,1660.0,301.0,1225.0,307.0,4.095,184000.0,1,0,0,0,0,18.13253,3.990228,0.7379518,4,0
-118.44,34.24,35.0,2344.0,435.0,1531.0,399.0,3.725,178200.0,1,0,0,0,0,18.55802,3.8370926,0.653157,4,0
-118.42,34.23,33.0,2478.0,457.0,1567.0,446.0,5.6629,186700.0,1,0,0,0,0,18.442291,3.513453,0.6323648,4,0
-118.42,34.22,29.0,1807.0,323.0,1234.0,310.0,5.3767,233000.0,1,0,0,0,0,17.874931,3.9806452,0.68289983,4,0
-118.43,34.23,35.0,2049.0,390.0,1286.0,385.0,4.4432,181500.0,1,0,0,0,0,19.033674,3.3402598,0.62762326,4,0
-118.43,34.24,36.0,1379.0,265.0,896.0,246.0,4.6827,183800.0,1,0,0,0,0,19.216824,3.6422765,0.6497462,4,0
-118.42,34.23,29.0,1550.0,279.0,1011.0,288.0,4.5375,189000.0,1,0,0,0,0,18.0,3.5104167,0.65225804,4,0
-118.43,34.23,35.0,1225.0,228.0,720.0,231.0,3.4013,176500.0,1,0,0,0,0,18.612246,3.116883,0.5877551,4,0
-118.43,34.23,37.0,1737.0,369.0,1061.0,356.0,3.9615,173700.0,1,0,0,0,0,21.243523,2.9803371,0.6108233,4,0
-118.43,34.24,37.0,1279.0,241.0,987.0,233.0,4.0057,172700.0,1,0,0,0,0,18.842846,4.2360516,0.7716966,4,0
-118.44,34.23,36.0,1730.0,387.0,1099.0,353.0,4.0368,183100.0,1,0,0,0,0,22.369942,3.1133144,0.6352601,4,0
-118.43,34.22,34.0,1588.0,360.0,1080.0,340.0,3.66,184600.0,1,0,0,0,0,22.670025,3.1764705,0.68010074,4,0
-118.44,34.22,41.0,1030.0,214.0,628.0,223.0,3.8083,183800.0,1,0,0,0,0,20.7767,2.8161435,0.6097087,4,0
-118.44,34.22,39.0,1529.0,344.0,913.0,314.0,3.325,178200.0,1,0,0,0,0,22.498365,2.9076433,0.5971223,4,0
-118.44,34.23,43.0,2257.0,429.0,1418.0,442.0,4.5278,181800.0,1,0,0,0,0,19.007532,3.208145,0.6282676,4,0
-118.46,34.22,35.0,2288.0,617.0,2222.0,566.0,2.6299,170700.0,1,0,0,0,0,26.966784,3.925795,0.97115386,4,0
-118.46,34.22,39.0,1500.0,333.0,998.0,309.0,3.9625,168200.0,1,0,0,0,0,22.2,3.2297735,0.66533333,4,0
-118.46,34.22,31.0,2057.0,601.0,2397.0,579.0,2.871,184400.0,1,0,0,0,0,29.217306,4.1398964,1.1652893,4,0
-118.45,34.22,24.0,3442.0,1168.0,4625.0,1097.0,2.0699,183000.0,1,0,0,0,0,33.933758,4.216044,1.3436955,3,0
-118.45,34.23,25.0,4393.0,1369.0,3781.0,1267.0,2.5833,183700.0,1,0,0,0,0,31.163214,2.9842148,0.86068743,3,0
-118.45,34.22,8.0,2609.0,786.0,1803.0,695.0,2.7714,185700.0,1,0,0,0,0,30.126486,2.5942447,0.69106936,2,0
-118.46,34.23,19.0,9902.0,2814.0,7307.0,2660.0,2.585,145400.0,1,0,0,0,0,28.4185,2.7469926,0.7379317,3,0
-118.44,34.22,36.0,1191.0,266.0,699.0,248.0,3.4612,178800.0,1,0,0,0,0,22.334173,2.8185484,0.5869018,4,0
-118.44,34.21,37.0,1665.0,335.0,1011.0,343.0,4.8703,185100.0,1,0,0,0,0,20.120121,2.947522,0.6072072,4,0
-118.44,34.21,41.0,1440.0,325.0,1014.0,322.0,2.875,168600.0,1,0,0,0,0,22.569445,3.1490684,0.70416665,4,0
-118.44,34.22,41.0,1582.0,399.0,1159.0,378.0,2.825,168600.0,1,0,0,0,0,25.22124,3.0661376,0.73261696,4,0
-118.43,34.22,34.0,2300.0,429.0,1447.0,455.0,4.2656,233700.0,1,0,0,0,0,18.652174,3.18022,0.6291304,4,0
-118.43,34.21,17.0,3667.0,1209.0,2636.0,1054.0,2.425,175500.0,1,0,0,0,0,32.96973,2.5009487,0.71884376,3,0
-118.43,34.22,36.0,1372.0,295.0,774.0,306.0,3.6618,187300.0,1,0,0,0,0,21.501457,2.5294118,0.56413996,4,0
-118.4,34.22,43.0,1220.0,222.0,729.0,230.0,3.6442,186300.0,1,0,0,0,0,18.196722,3.1695652,0.597541,4,0
-118.4,34.21,30.0,2453.0,544.0,1753.0,506.0,2.9803,191500.0,1,0,0,0,0,22.176926,3.464427,0.71463513,4,0
-118.41,34.21,29.0,2215.0,459.0,1594.0,446.0,4.0167,193200.0,1,0,0,0,0,20.722347,3.573991,0.7196388,4,0
-118.4,34.21,45.0,972.0,181.0,554.0,187.0,4.8194,181300.0,1,0,0,0,0,18.621399,2.9625669,0.56995887,4,0
-118.4,34.22,36.0,2557.0,540.0,1556.0,491.0,3.6591,183800.0,1,0,0,0,0,21.118498,3.1690428,0.60852563,4,0
-118.4,34.23,37.0,1404.0,266.0,889.0,274.0,4.0049,190000.0,1,0,0,0,0,18.94587,3.2445254,0.6331909,4,0
-118.38,34.25,38.0,983.0,185.0,513.0,170.0,4.8816,231500.0,1,0,0,0,0,18.819939,3.017647,0.5218718,4,0
-118.37,34.24,40.0,1283.0,246.0,594.0,236.0,4.1121,229200.0,1,0,0,0,0,19.173811,2.5169492,0.4629774,4,0
-118.37,34.23,29.0,1444.0,317.0,1177.0,311.0,3.6,164600.0,1,0,0,0,0,21.95291,3.784566,0.815097,4,0
-118.37,34.22,17.0,1787.0,463.0,1671.0,448.0,3.5521,151500.0,1,0,0,0,0,25.909346,3.7299106,0.9350867,3,0
-118.38,34.24,38.0,125.0,42.0,63.0,29.0,1.3594,158300.0,1,0,0,0,0,33.6,2.1724138,0.504,4,0
-118.4,34.24,35.0,2552.0,545.0,1850.0,503.0,4.775,179500.0,1,0,0,0,0,21.355799,3.6779325,0.72492164,4,0
-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083,181900.0,1,0,0,0,0,24.405287,3.7748427,0.88135093,3,0
-118.39,34.23,43.0,1193.0,299.0,1184.0,320.0,2.1518,161600.0,1,0,0,0,0,25.062866,3.7,0.992456,4,0
-118.4,34.23,36.0,1643.0,349.0,1414.0,337.0,4.1181,172700.0,1,0,0,0,0,21.24163,4.1958456,0.8606208,4,0
-118.41,34.21,35.0,2830.0,518.0,1577.0,524.0,5.35,210500.0,1,0,0,0,0,18.303886,3.009542,0.5572438,4,0
-118.41,34.21,35.0,1789.0,292.0,897.0,267.0,5.592,239900.0,1,0,0,0,0,16.321968,3.3595505,0.50139743,4,0
-118.39,34.22,40.0,712.0,149.0,533.0,155.0,3.695,165200.0,1,0,0,0,0,20.926966,3.4387097,0.7485955,4,0
-118.39,34.22,35.0,1790.0,334.0,972.0,345.0,5.0818,186800.0,1,0,0,0,0,18.659218,2.8173914,0.54301673,4,0
-118.39,34.21,32.0,1869.0,441.0,1516.0,432.0,3.6845,178500.0,1,0,0,0,0,23.595505,3.5092592,0.811129,4,0
-118.39,34.21,14.0,2807.0,868.0,2729.0,803.0,2.6667,172400.0,1,0,0,0,0,30.922693,3.3985057,0.9722123,3,0
-118.38,34.22,20.0,1176.0,344.0,864.0,318.0,2.375,177700.0,1,0,0,0,0,29.251701,2.7169812,0.7346939,3,0
-118.38,34.21,35.0,1468.0,303.0,1295.0,300.0,3.7708,170600.0,1,0,0,0,0,20.640327,4.3166666,0.8821526,4,0
-118.38,34.21,33.0,1981.0,484.0,1665.0,466.0,3.0833,179100.0,1,0,0,0,0,24.432104,3.5729613,0.8404846,4,0
-118.42,34.22,34.0,3004.0,589.0,1938.0,568.0,4.1857,198600.0,1,0,0,0,0,19.607191,3.4119718,0.6451398,4,0
-118.42,34.21,29.0,2893.0,543.0,1636.0,540.0,5.1586,237400.0,1,0,0,0,0,18.769444,3.0296297,0.56550294,4,0
-118.42,34.2,29.0,161.0,48.0,66.0,33.0,1.0,187500.0,1,0,0,0,0,29.813665,2.0,0.4099379,4,0
-118.42,34.23,34.0,1531.0,278.0,1064.0,274.0,5.6687,207300.0,1,0,0,0,0,18.158066,3.8832116,0.6949706,4,0
-118.37,34.21,36.0,1392.0,326.0,1181.0,303.0,3.1563,176400.0,1,0,0,0,0,23.41954,3.8976898,0.84841955,4,0
-118.37,34.21,36.0,2080.0,455.0,1939.0,484.0,4.2875,176600.0,1,0,0,0,0,21.875,4.0061984,0.9322115,4,0
-118.37,34.21,34.0,2272.0,558.0,2164.0,484.0,3.7143,175700.0,1,0,0,0,0,24.559858,4.4710746,0.95246476,4,0
-118.37,34.22,11.0,2127.0,581.0,1989.0,530.0,2.9028,174100.0,1,0,0,0,0,27.315468,3.7528303,0.93511987,3,0
-118.38,34.22,32.0,362.0,100.0,348.0,102.0,2.2679,150000.0,1,0,0,0,0,27.62431,3.4117646,0.96132594,4,0
-118.36,34.23,15.0,2485.0,742.0,1994.0,670.0,2.8333,183200.0,1,0,0,0,0,29.859156,2.9761195,0.8024145,3,0
-118.36,34.22,37.0,1512.0,348.0,1545.0,351.0,3.7663,160300.0,1,0,0,0,0,23.015873,4.4017096,1.0218254,4,0
-118.35,34.22,41.0,1560.0,374.0,1096.0,389.0,3.025,154300.0,1,0,0,0,0,23.97436,2.8174808,0.7025641,4,0
-118.36,34.21,41.0,337.0,65.0,198.0,50.0,1.8929,152900.0,1,0,0,0,0,19.287834,3.96,0.5875371,4,0
-118.38,34.21,42.0,715.0,145.0,730.0,158.0,3.8,169500.0,1,0,0,0,0,20.27972,4.620253,1.020979,4,0
-118.38,34.2,23.0,4138.0,1171.0,3911.0,1068.0,3.0125,181700.0,1,0,0,0,0,28.298695,3.661985,0.94514257,3,0
-118.39,34.2,17.0,2594.0,1028.0,3950.0,973.0,2.0348,177200.0,1,0,0,0,0,39.629913,4.0596094,1.5227448,3,0
-118.37,34.21,33.0,2034.0,470.0,1990.0,423.0,3.7455,159600.0,1,0,0,0,0,23.107178,4.7044916,0.97836775,4,0
-118.37,34.2,34.0,2199.0,609.0,2488.0,597.0,2.9861,171800.0,1,0,0,0,0,27.694407,4.1675043,1.1314234,4,0
-118.38,34.21,38.0,1363.0,395.0,1798.0,405.0,2.3182,171200.0,1,0,0,0,0,28.98019,4.439506,1.3191489,4,0
-118.37,34.2,33.0,1438.0,309.0,1378.0,306.0,2.8917,170400.0,1,0,0,0,0,21.488178,4.503268,0.9582754,4,0
-118.36,34.19,11.0,2921.0,685.0,1512.0,664.0,4.1445,176400.0,1,0,0,0,0,23.450872,2.2771084,0.51763093,3,0
-118.36,34.18,34.0,1471.0,423.0,995.0,386.0,2.9583,188700.0,1,0,0,0,0,28.755949,2.5777202,0.6764106,4,0
-118.36,34.18,36.0,2233.0,605.0,1934.0,599.0,2.8784,194900.0,1,0,0,0,0,27.093596,3.2287145,0.8660994,4,0
-118.37,34.18,33.0,1829.0,512.0,1345.0,500.0,3.1629,198900.0,1,0,0,0,0,27.993439,2.69,0.7353745,4,0
-118.37,34.19,19.0,2890.0,821.0,2203.0,705.0,2.6696,185100.0,1,0,0,0,0,28.408304,3.1248226,0.76228374,3,0
-118.39,34.19,41.0,2000.0,485.0,1439.0,461.0,3.0491,192000.0,1,0,0,0,0,24.25,3.121475,0.7195,4,0
-118.39,34.19,23.0,1875.0,710.0,2555.0,657.0,2.0968,162500.0,1,0,0,0,0,37.866665,3.8888888,1.3626667,3,0
-118.39,34.2,19.0,2012.0,732.0,3483.0,731.0,2.2234,181300.0,1,0,0,0,0,36.38171,4.7647057,1.7311133,3,0
-118.37,34.19,41.0,2924.0,867.0,2751.0,836.0,2.1,171600.0,1,0,0,0,0,29.651163,3.29067,0.94083446,4,0
-118.38,34.19,37.0,1434.0,394.0,1667.0,404.0,2.4375,176300.0,1,0,0,0,0,27.475594,4.1262374,1.1624826,4,0
-118.38,34.2,32.0,993.0,285.0,1044.0,248.0,2.4306,187500.0,1,0,0,0,0,28.700907,4.209677,1.0513595,4,0
-118.4,34.2,13.0,4859.0,1293.0,3351.0,1200.0,3.6875,211900.0,1,0,0,0,0,26.610415,2.7925,0.6896481,3,0
-118.4,34.19,37.0,934.0,231.0,587.0,230.0,3.625,181300.0,1,0,0,0,0,24.732334,2.5521739,0.62847966,4,0
-118.4,34.2,30.0,2392.0,655.0,1987.0,609.0,2.8424,226400.0,1,0,0,0,0,27.382942,3.2627258,0.8306856,4,0
-118.4,34.19,35.0,2180.0,599.0,1483.0,574.0,3.0395,191300.0,1,0,0,0,0,27.477064,2.5836236,0.6802752,4,0
-118.41,34.19,39.0,1169.0,242.0,612.0,247.0,4.1429,200000.0,1,0,0,0,0,20.701454,2.477733,0.5235244,4,0
-118.41,34.2,29.0,2734.0,654.0,2209.0,610.0,3.5164,217200.0,1,0,0,0,0,23.920996,3.6213114,0.8079737,4,0
-118.42,34.2,24.0,3148.0,908.0,2850.0,839.0,1.9549,221500.0,1,0,0,0,0,28.84371,3.3969011,0.90533674,3,0
-118.41,34.19,42.0,779.0,145.0,450.0,148.0,3.9792,193800.0,1,0,0,0,0,18.613607,3.0405405,0.57766366,4,0
-118.42,34.19,34.0,2622.0,572.0,1997.0,573.0,3.338,222500.0,1,0,0,0,0,21.815409,3.4851658,0.7616323,4,0
-118.42,34.2,29.0,3201.0,970.0,3403.0,948.0,2.2377,231700.0,1,0,0,0,0,30.30303,3.5896626,1.0631052,4,0
-118.43,34.2,28.0,3386.0,68791.0,2240.0,737.0,3.0221,290100.0,1,0,0,0,0,2031.6302,3.0393486,0.66154754,4,0
-118.42,34.19,33.0,3353.0,790.0,2318.0,775.0,2.2589,269700.0,1,0,0,0,0,23.56099,2.9909678,0.6913212,4,0
-118.42,34.19,33.0,3285.0,830.0,2281.0,786.0,2.6165,230800.0,1,0,0,0,0,25.266363,2.9020357,0.69436836,4,0
-118.42,34.18,27.0,3760.0,880.0,2022.0,812.0,3.1551,225600.0,1,0,0,0,0,23.404255,2.4901478,0.537766,4,0
-118.42,34.18,31.0,2887.0,646.0,1795.0,637.0,3.6745,335500.0,1,0,0,0,0,22.37617,2.8178964,0.6217527,4,0
-118.42,34.18,30.0,1323.0,353.0,856.0,333.0,3.3594,202200.0,1,0,0,0,0,26.681784,2.5705705,0.6470144,4,0
-118.43,34.18,33.0,2717.0,662.0,1546.0,597.0,3.9099,267500.0,1,0,0,0,0,24.365108,2.5896146,0.56900996,4,0
-118.43,34.18,31.0,2417.0,510.0,1102.0,507.0,3.8906,282200.0,1,0,0,0,0,21.100538,2.17357,0.45593712,4,0
-118.42,34.18,40.0,1013.0,150.0,449.0,166.0,5.7143,382400.0,1,0,0,0,0,14.807503,2.7048192,0.4432379,4,0
-118.41,34.19,45.0,1106.0,225.0,595.0,228.0,3.6625,190700.0,1,0,0,0,0,20.34358,2.6096492,0.53797466,4,0
-118.41,34.18,43.0,1840.0,356.0,966.0,323.0,4.7171,237900.0,1,0,0,0,0,19.347826,2.9907122,0.525,4,0
-118.41,34.18,29.0,2008.0,513.0,1052.0,496.0,3.0119,262200.0,1,0,0,0,0,25.54781,2.1209676,0.5239044,4,0
-118.41,34.19,37.0,1993.0,425.0,939.0,400.0,2.8021,224600.0,1,0,0,0,0,21.324636,2.3475,0.47114903,4,0
-118.4,34.19,30.0,521.0,126.0,306.0,129.0,4.1125,216700.0,1,0,0,0,0,24.184261,2.372093,0.58733207,4,0
-118.4,34.19,35.0,1631.0,356.0,862.0,368.0,3.6007,261800.0,1,0,0,0,0,21.8271,2.3423913,0.5285101,4,0
-118.4,34.18,32.0,3724.0,899.0,1912.0,791.0,3.5711,312700.0,1,0,0,0,0,24.140709,2.4171934,0.5134264,4,0
-118.4,34.17,27.0,3588.0,911.0,1891.0,871.0,3.4013,286000.0,1,0,0,0,0,25.39019,2.1710677,0.5270346,4,0
-118.39,34.19,25.0,3794.0,989.0,2454.0,876.0,2.9982,204200.0,1,0,0,0,0,26.067474,2.80137,0.64681077,3,0
-118.39,34.18,42.0,1957.0,389.0,985.0,414.0,2.9327,240200.0,1,0,0,0,0,19.877363,2.3792272,0.5033214,4,0
-118.39,34.17,26.0,3345.0,818.0,1599.0,773.0,3.3516,241500.0,1,0,0,0,0,24.454409,2.068564,0.4780269,4,0
-118.39,34.18,44.0,477.0,91.0,220.0,112.0,3.3906,223800.0,1,0,0,0,0,19.077568,1.9642857,0.46121594,4,0
-118.39,34.19,36.0,904.0,191.0,627.0,191.0,2.4167,192900.0,1,0,0,0,0,21.128319,3.2827225,0.6935841,4,0
-118.4,34.16,45.0,1176.0,250.0,471.0,228.0,2.3333,364700.0,1,0,0,0,0,21.258503,2.0657895,0.4005102,4,0
-118.4,34.16,35.0,1354.0,284.0,501.0,262.0,3.8056,384700.0,1,0,0,0,0,20.97489,1.9122137,0.37001476,4,0
-118.4,34.16,34.0,2638.0,580.0,1150.0,551.0,4.2989,364700.0,1,0,0,0,0,21.986353,2.0871143,0.4359363,4,0
-118.41,34.16,32.0,3060.0,505.0,1159.0,510.0,6.3703,465800.0,1,0,0,0,0,16.503267,2.272549,0.37875816,4,0
-118.41,34.17,35.0,2027.0,428.0,879.0,402.0,4.692,330900.0,1,0,0,0,0,21.114948,2.186567,0.43364578,4,0
-118.38,34.19,42.0,1308.0,289.0,950.0,302.0,2.7379,181500.0,1,0,0,0,0,22.0948,3.1456954,0.7262997,4,0
-118.38,34.18,40.0,2079.0,568.0,1396.0,526.0,3.0061,190800.0,1,0,0,0,0,27.320827,2.6539924,0.67147666,4,0
-118.38,34.18,27.0,4834.0,1527.0,3847.0,1432.0,2.1449,165300.0,1,0,0,0,0,31.588747,2.6864526,0.79582125,4,0
-118.38,34.18,24.0,1983.0,651.0,2251.0,574.0,2.4792,200000.0,1,0,0,0,0,32.82905,3.9216027,1.1351488,3,0
-118.38,34.17,33.0,1588.0,454.0,739.0,392.0,2.8208,238500.0,1,0,0,0,0,28.58942,1.8852041,0.46536523,4,0
-118.39,34.17,40.0,1696.0,372.0,835.0,385.0,3.6563,222400.0,1,0,0,0,0,21.933962,2.168831,0.4923349,4,0
-118.37,34.18,36.0,1608.0,373.0,1217.0,374.0,2.9728,190200.0,1,0,0,0,0,23.196518,3.2540107,0.7568408,4,0
-118.37,34.18,42.0,1140.0,300.0,643.0,252.0,3.3958,178400.0,1,0,0,0,0,26.31579,2.5515873,0.56403506,4,0
-118.38,34.18,44.0,901.0,179.0,473.0,179.0,3.3125,186400.0,1,0,0,0,0,19.866816,2.6424582,0.52497226,4,0
-118.38,34.19,30.0,977.0,264.0,736.0,258.0,1.9866,177400.0,1,0,0,0,0,27.021494,2.852713,0.75332654,4,0
-118.37,34.18,35.0,2949.0,794.0,2106.0,746.0,2.9228,177300.0,1,0,0,0,0,26.924381,2.8230562,0.7141404,4,0
-118.38,34.18,32.0,3553.0,1060.0,3129.0,1010.0,2.5603,174200.0,1,0,0,0,0,29.833942,3.0980198,0.8806642,4,0
-118.36,34.18,31.0,1109.0,354.0,1119.0,334.0,2.3056,200000.0,1,0,0,0,0,31.920649,3.3502994,1.0090171,4,0
-118.36,34.17,31.0,1939.0,505.0,1584.0,466.0,2.5234,199500.0,1,0,0,0,0,26.044353,3.3991416,0.8169159,4,0
-118.37,34.17,29.0,1713.0,416.0,1349.0,427.0,3.2596,191800.0,1,0,0,0,0,24.28488,3.1592505,0.7875073,4,0
-118.41,34.18,35.0,2785.0,663.0,1631.0,614.0,3.9038,276100.0,1,0,0,0,0,23.806105,2.6563518,0.58563733,4,0
-118.41,34.17,27.0,3277.0,648.0,1382.0,615.0,3.875,366100.0,1,0,0,0,0,19.774183,2.2471545,0.42172718,4,0
-118.41,34.18,35.0,1975.0,384.0,882.0,406.0,4.375,291700.0,1,0,0,0,0,19.443037,2.1724138,0.4465823,4,0
-118.43,34.17,32.0,3202.0,696.0,1573.0,621.0,3.4449,292900.0,1,0,0,0,0,21.736414,2.5330112,0.49125546,4,0
-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,341800.0,1,0,0,0,0,17.35113,2.329897,0.38672143,4,0
-118.43,34.17,37.0,1982.0,331.0,794.0,340.0,5.9275,336900.0,1,0,0,0,0,16.700302,2.335294,0.40060544,4,0
-118.43,34.16,34.0,2459.0,489.0,1139.0,463.0,4.0347,353600.0,1,0,0,0,0,19.886133,2.4600432,0.46319643,4,0
-118.43,34.16,41.0,2050.0,478.0,850.0,490.0,3.4208,343400.0,1,0,0,0,0,23.317074,1.7346939,0.41463414,4,0
-118.43,34.16,29.0,1134.0,184.0,452.0,187.0,4.569,333900.0,1,0,0,0,0,16.22575,2.4171124,0.39858907,4,0
-118.42,34.15,27.0,2795.0,602.0,1073.0,535.0,5.1496,365000.0,1,0,0,0,0,21.538462,2.0056074,0.3838998,4,0
-118.42,34.17,31.0,2235.0,363.0,914.0,370.0,6.1359,359700.0,1,0,0,0,0,16.241611,2.4702702,0.40894854,4,0
-118.42,34.16,28.0,4664.0,1040.0,1963.0,961.0,3.9028,367900.0,1,0,0,0,0,22.298456,2.0426638,0.42088336,4,0
-118.41,34.16,14.0,577.0,150.0,372.0,130.0,4.1875,275000.0,1,0,0,0,0,25.996534,2.8615384,0.64471406,3,0
-118.42,34.16,25.0,2769.0,566.0,1201.0,545.0,3.6641,386100.0,1,0,0,0,0,20.440592,2.2036698,0.4337306,3,0
-118.4,34.17,24.0,4443.0,1283.0,2421.0,1180.0,2.2652,269200.0,1,0,0,0,0,28.876884,2.0516949,0.5449021,3,0
-118.4,34.17,24.0,6347.0,128947.0,2945.0,1492.0,3.3545,221500.0,1,0,0,0,0,2031.6212,1.9738606,0.46399873,3,0
-118.39,34.17,28.0,2790.0,748.0,1351.0,697.0,3.2052,283600.0,1,0,0,0,0,26.810036,1.938307,0.4842294,4,0
-118.39,34.17,26.0,6429.0,1611.0,2806.0,1491.0,3.1929,265200.0,1,0,0,0,0,25.058329,1.8819584,0.43645978,4,0
-118.39,34.16,46.0,1582.0,279.0,603.0,283.0,5.1169,414300.0,1,0,0,0,0,17.635904,2.130742,0.3811631,4,0
-118.39,34.16,37.0,1388.0,286.0,547.0,258.0,5.1584,444700.0,1,0,0,0,0,20.605186,2.120155,0.39409223,4,0
-118.38,34.17,30.0,2016.0,622.0,1359.0,557.0,2.7708,192300.0,1,0,0,0,0,30.853174,2.4398563,0.67410713,4,0
-118.38,34.16,46.0,2609.0,593.0,1055.0,585.0,3.3177,309400.0,1,0,0,0,0,22.729015,1.8034188,0.4043695,4,0
-118.38,34.16,31.0,2197.0,501.0,944.0,474.0,3.7312,319400.0,1,0,0,0,0,22.803823,1.9915612,0.42967683,4,0
-118.36,34.17,44.0,2295.0,560.0,1543.0,528.0,2.3851,194100.0,1,0,0,0,0,24.400871,2.9223485,0.67233115,4,0
