longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_share,men_per_household,population_per_room,age_cat,city
-2.3618572,2.8608189,-0.76723206,2672.0,552.0,1298.0,478.0,-1.0815521,85800.0,0,0,0,0,1,20.658682,-0.29013133,-0.4360077,3,1
-2.3269608,2.837558,-1.4189402,3159.0,616.0,1343.0,479.0,-0.7624962,73200.0,0,0,0,0,1,19.499842,-0.17299941,-0.68170583,3,1
-2.3169882,2.8468628,-0.9301591,3461.0,722.0,1947.0,647.0,-0.699424,68400.0,0,0,0,0,1,20.861023,0.099693835,-0.124951765,3,1
-2.3070195,2.8515143,-1.0930861,3140.0,714.0,1645.0,640.0,-1.2817903,74600.0,0,0,0,0,1,22.738853,-0.48275194,-0.281618,3,1
-2.3219745,2.8282535,-0.034060303,3003.0,699.0,1530.0,653.0,-1.257326,78300.0,0,0,0,0,1,23.276724,-0.7843242,-0.33993867,4,1
-2.3169882,2.837558,-0.6857685,3810.0,787.0,1993.0,721.0,-1.0639046,66900.0,0,0,0,0,1,20.656168,-0.22546597,-0.28481165,3,1
-2.297047,2.8422096,-0.6857685,2673.0,538.0,1282.0,514.0,-0.775238,105900.0,0,0,0,0,1,20.127197,-0.58379203,-0.46099538,3,1
-2.2920644,2.8329067,-1.0930861,2715.0,569.0,1532.0,530.0,-0.9520949,69500.0,0,0,0,0,1,20.957644,-0.057815906,-0.117989674,3,1
-2.2820919,2.930603,-0.60430497,2696.0,578.0,1208.0,494.0,-0.8934186,122400.0,0,0,0,0,1,21.439169,-0.64856905,-0.5887782,3,1
-2.2920644,2.916645,-0.76723206,1668.0,324.0,841.0,283.0,-0.9835036,75000.0,0,0,0,0,1,19.424461,0.049880203,-0.36138663,3,1
-2.3618572,2.8794281,-0.9301591,2677.0,531.0,1244.0,456.0,-0.4115855,103600.0,0,0,0,0,1,19.835636,-0.27342737,-0.5214097,3,1
-2.2870781,2.865472,-0.9301591,3276.0,628.0,3546.0,585.0,-0.88590103,103100.0,0,0,0,0,1,19.16972,4.1496634,1.9812686,3,1
-2.167434,2.8049927,-0.52284145,1880.0,360.0,743.0,314.0,-0.4514038,152700.0,1,0,0,0,0,19.148935,-0.75352776,-0.8029335,3,1
-2.1275513,2.8980374,-0.8486956,1504.0,357.0,660.0,258.0,-0.34870446,116700.0,1,0,0,0,0,23.736702,-0.49890387,-0.62621975,3,1
-2.1724164,2.739862,-0.52284145,2920.0,636.0,1382.0,499.0,-1.0557499,71100.0,0,0,0,0,1,21.780823,-0.21840343,-0.48661396,3,1
-0.18830237,1.539588,-0.6857685,1451.0,386.0,467.0,255.0,-1.3530173,212500.0,0,1,0,0,0,26.602343,-1.4632319,-1.1001741,3,0
-0.19328485,1.5349365,-1.6633307,430.0,107.0,36.0,18.0,-0.67043626,187500.0,0,1,0,0,0,24.88372,-1.2394845,-2.0649388,2,0
-0.19328485,1.5349365,-0.52284145,1058.0,352.0,851.0,269.0,-1.0558773,87500.0,0,1,0,0,0,33.27032,0.30442405,0.8546722,3,0
-0.19328485,1.5349365,-0.60430497,2046.0,580.0,952.0,353.0,-1.2441381,92200.0,0,1,0,0,0,28.347996,-0.31480768,-0.5189834,3,0
-0.18830237,1.5349365,-0.27845088,1789.0,536.0,1134.0,396.0,-0.86474955,91300.0,0,1,0,0,0,29.960873,-0.09354841,0.16399843,3,0
-0.19328485,1.5302833,-0.35991442,2180.0,517.0,755.0,223.0,-0.6943272,173400.0,0,1,0,0,0,23.715597,0.599098,-1.0009803,3,0
-0.18331608,1.5302833,-0.11552383,1709.0,408.0,97.0,44.0,-0.7553607,200000.0,0,1,0,0,0,23.87361,-0.9680785,-2.1741776,4,0
-0.20325741,1.5302833,-0.19698735,1485.0,334.0,406.0,180.0,-1.0898343,84600.0,0,1,0,0,0,22.491583,-0.9003945,-1.2964538,4,0
-0.20325741,1.5256319,-0.35991442,856.0,185.0,388.0,108.0,-0.31646767,107200.0,0,1,0,0,0,21.61215,0.87368435,-0.5677112,3,0
-0.2082437,1.539588,0.047403216,2443.0,444.0,868.0,342.0,-0.08641357,114800.0,0,1,0,0,0,18.174376,-0.52561086,-0.9646361,4,0
-0.19827113,1.5302833,-0.76723206,1429.0,292.0,585.0,188.0,-0.9036759,131600.0,0,1,0,0,0,20.43387,0.23560372,-0.7455465,3,0
-0.19827113,1.5302833,-0.11552383,1492.0,393.0,717.0,254.0,-1.1383171,104200.0,0,1,0,0,0,26.340483,-0.14768687,-0.457138,4,0
-0.19827113,1.5256319,-0.52284145,2731.0,632.0,1215.0,483.0,-0.53983235,110500.0,0,1,0,0,0,23.141706,-0.55544406,-0.60165876,3,0
-0.18830237,1.5209787,-0.35991442,1258.0,216.0,235.0,96.0,0.5878215,136800.0,0,1,0,0,0,17.17011,-0.6451556,-1.6472973,3,0
-0.2082437,1.5302833,-0.27845088,1339.0,328.0,503.0,219.0,-1.1311816,109700.0,0,1,0,0,0,24.495892,-0.8456635,-0.88217777,3,0
-0.2082437,1.5302833,-0.44137794,1564.0,298.0,339.0,147.0,0.23213272,99300.0,0,1,0,0,0,19.053709,-0.8332986,-1.5259655,3,0
-0.21322617,1.5302833,0.047403216,1216.0,289.0,421.0,185.0,-0.3279991,103600.0,0,1,0,0,0,23.766447,-0.8736976,-1.0014389,4,0
-0.21322617,1.5302833,-0.52284145,3119.0,640.0,786.0,351.0,-0.38017687,118500.0,0,1,0,0,0,20.519398,-0.9219421,-1.3831427,3,0
-0.21322617,1.5256319,-0.44137794,1882.0,414.0,673.0,277.0,-0.48943824,141900.0,0,1,0,0,0,21.997875,-0.6694558,-0.95532805,3,0
-0.2082437,1.5256319,-0.034060303,1194.0,272.0,494.0,203.0,-0.8595891,85800.0,0,1,0,0,0,22.78057,-0.6642882,-0.7278896,4,0
-0.2082437,1.5256319,-0.27845088,1262.0,293.0,534.0,226.0,-0.647692,90400.0,0,1,0,0,0,23.217115,-0.7580525,-0.6897953,3,0
-0.2082437,1.5209787,-0.11552383,2682.0,606.0,1010.0,399.0,-0.33596262,86900.0,0,1,0,0,0,22.595078,-0.53447884,-0.8784051,4,0
-0.2082437,1.5209787,-0.034060303,1408.0,312.0,522.0,221.0,-1.023513,89600.0,0,1,0,0,0,22.15909,-0.7591683,-0.9020902,4,0
-0.21821246,1.5256319,-0.9301591,8005.0,1382.0,999.0,383.0,0.18785481,313400.0,0,1,0,0,0,17.26421,-0.43227428,-1.8985198,3,0
-0.22319874,1.5256319,-0.52284145,3080.0,610.0,1045.0,425.0,-0.43407488,126100.0,0,1,0,0,0,19.805195,-0.63068384,-1.0295213,3,0
-0.21821246,1.5209787,-0.9301591,1106.0,207.0,466.0,180.0,-0.22160456,126600.0,0,1,0,0,0,18.716095,-0.45810342,-0.6970869,3,0
-0.21821246,1.5209787,-0.19698735,529.0,116.0,191.0,83.0,-0.11298026,103600.0,0,1,0,0,0,21.928165,-0.83982366,-0.94130874,4,0
-0.22319874,1.5209787,-0.44137794,964.0,246.0,485.0,198.0,-1.2477696,96100.0,0,1,0,0,0,25.518673,-0.6430617,-0.36578098,3,0
-0.22319874,1.5209787,-0.27845088,1758.0,357.0,689.0,278.0,-0.6385817,104200.0,0,1,0,0,0,20.307167,-0.6046854,-0.8162634,3,0
-0.22818121,1.5163273,-0.52284145,2138.0,493.0,829.0,330.0,-0.93763286,107200.0,0,1,0,0,0,23.058933,-0.5599644,-0.8331868,3,0
-0.22818121,1.5209787,-0.35991442,1194.0,246.0,414.0,151.0,-0.2788792,101900.0,0,1,0,0,0,20.603016,-0.2553134,-0.999346,3,0
-0.22319874,1.5163273,-0.11552383,968.0,191.0,283.0,143.0,-1.0088598,94400.0,0,1,0,0,0,19.731405,-1.267321,-1.2196591,4,0
-0.22319874,1.5163273,-0.9301591,2732.0,609.0,1005.0,499.0,-1.0781118,86700.0,0,1,0,0,0,22.29136,-1.220871,-0.9137433,3,0
-0.22319874,1.5070226,-0.35991442,1669.0,422.0,589.0,281.0,-0.42585647,100800.0,0,1,0,0,0,25.284601,-1.1119914,-0.9743392,3,0
-0.21821246,1.5116758,-0.60430497,1653.0,419.0,737.0,308.0,-1.0860118,114100.0,0,1,0,0,0,25.347853,-0.71821284,-0.59775305,3,0
-0.21322617,1.5023711,-0.9301591,2807.0,529.0,675.0,251.0,-0.5935393,107800.0,0,1,0,0,0,18.845743,-0.3249461,-1.429871,3,0
-0.2082437,1.5116758,-1.0116225,3109.0,572.0,885.0,334.0,-0.11298026,134700.0,0,1,0,0,0,18.3982,-0.3774139,-1.2508471,3,0
-0.17832981,1.5163273,-1.0930861,3831.0,625.0,984.0,328.0,0.888402,162500.0,0,1,0,0,0,16.314278,0.08738903,-1.3635005,3,0
-0.21821246,1.4977179,-1.3374766,1437.0,268.0,395.0,144.0,0.3489118,127600.0,0,1,0,0,0,18.649965,-0.25354373,-1.2904676,3,0
-0.19827113,1.4837618,-0.9301591,2722.0,512.0,828.0,289.0,-0.0674919,109700.0,0,1,0,0,0,18.809698,-0.09166992,-1.1717188,3,0
-0.22818121,1.4465432,-1.0930861,3142.0,618.0,725.0,285.0,0.41790906,121400.0,0,1,0,0,0,19.669,-0.5178514,-1.4692737,3,0
-0.23815379,1.4930664,-1.0116225,2708.0,481.0,712.0,261.0,0.07120316,117700.0,0,1,0,0,0,17.762186,-0.27356118,-1.3388971,3,0
-0.2331675,1.5070226,-1.0930861,3042.0,588.0,918.0,336.0,0.09936277,118800.0,0,1,0,0,0,19.329388,-0.26802343,-1.1814948,3,0
-0.22818121,1.4930664,-0.76723206,2429.0,459.0,883.0,300.0,-0.42069602,97600.0,0,1,0,0,0,18.896666,0.0121996,-0.9313199,3,0
-0.2830189,1.5861113,-0.52284145,2465.0,539.0,381.0,146.0,-0.5111631,87500.0,0,1,0,0,0,21.866125,-0.43063685,-1.7779195,3,0
-0.29797775,1.5768065,-0.8486956,2040.0,402.0,350.0,129.0,0.22550708,126000.0,0,1,0,0,0,19.705883,-0.29318696,-1.709025,3,0
-0.29797775,1.5628487,-1.0116225,1463.0,264.0,54.0,26.0,0.8267312,206300.0,0,1,0,0,0,18.045113,-1.1374172,-2.254591,3,0
-0.24812254,1.5628487,-0.76723206,2967.0,528.0,112.0,48.0,0.25105456,437500.0,0,1,0,0,0,17.795753,-0.7971934,-2.2511954,3,0
-0.7017791,1.5163273,-1.7447942,4341.0,716.0,1978.0,682.0,0.73505366,172200.0,0,1,0,0,0,16.493895,-0.044909086,-0.55805105,2,1
-0.7366755,1.4698057,-1.4189402,3522.0,623.0,1456.0,544.0,0.1609696,163400.0,0,1,0,0,0,17.688812,-0.34189367,-0.72924215,3,1
-0.5771487,1.5302833,-1.5004036,1604.0,352.0,540.0,190.0,0.05425657,113200.0,0,1,0,0,0,21.945137,-0.12211747,-1.040166,2,1
-0.6569102,1.5163273,-1.0930861,3876.0,778.0,1960.0,691.0,-0.49396166,127300.0,0,1,0,0,0,20.072239,-0.12959601,-0.35539314,3,1
-0.6768515,1.4930664,-1.4189402,1720.0,345.0,850.0,326.0,-0.30238792,128600.0,0,1,0,0,0,20.05814,-0.4335919,-0.40194446,3,1
-0.6519277,1.4791104,-1.3374766,2180.0,423.0,1070.0,377.0,-0.5231405,128200.0,0,1,0,0,0,19.40367,-0.12730405,-0.4155589,3,1
-0.63696885,1.4698057,-1.4189402,1280.0,286.0,609.0,248.0,-0.32736188,132600.0,0,1,0,0,0,22.34375,-0.6349011,-0.4765112,3,1
-0.6220138,1.5070226,-0.9301591,1438.0,324.0,675.0,268.0,-0.46694887,119300.0,0,1,0,0,0,22.531294,-0.5512926,-0.5023569,3,1
-0.61204505,1.4791104,-1.0930861,1374.0,291.0,709.0,239.0,-1.2456034,118500.0,0,1,0,0,0,21.179039,0.042974886,-0.31351826,3,1
-0.5721624,1.4884132,-1.6633307,1877.0,479.0,884.0,323.0,-0.1328575,120100.0,0,1,0,0,0,25.519445,-0.26178816,-0.49602702,2,1
-0.4674733,1.4977179,-1.5004036,81.0,41.0,55.0,16.0,0.8160919,87500.0,0,1,0,0,0,50.617283,0.6678962,0.34687716,2,0
-0.36777046,1.5116758,-1.4189402,1961.0,435.0,113.0,53.0,-1.7549589,95500.0,0,1,0,0,0,22.18256,-1.064237,-2.1706717,3,0
-0.7615993,1.4093263,-1.0930861,5218.0,711.0,1949.0,659.0,0.65681875,213300.0,0,1,0,0,0,13.625911,0.031012062,-0.8908427,3,1
-0.75661683,1.4046731,-1.5004036,2499.0,331.0,1040.0,333.0,2.0174572,239600.0,0,1,0,0,0,13.245298,0.2507579,-0.71803993,2,1
-0.75163054,1.4000217,-0.52284145,1831.0,274.0,813.0,269.0,0.612923,173400.0,0,1,0,0,0,14.9645,0.11698464,-0.6051929,3,1
-0.74664426,1.418631,-1.5818672,13255.0,1739.0,5001.0,1627.0,1.6797984,228900.0,0,1,0,0,0,13.119577,0.18525293,-0.875541,2,1
-0.7167342,1.3628048,-1.3374766,3425.0,549.0,1357.0,451.0,1.0557024,217500.0,0,1,0,0,0,16.029198,0.0991573,-0.798916,3,1
-0.72172046,1.4325871,-1.7447942,6322.0,1046.0,2957.0,1024.0,0.66911465,197500.0,0,1,0,0,0,16.545397,-0.06162509,-0.50912374,2,1
-0.7117479,1.4139777,-1.9077213,5743.0,1074.0,2651.0,962.0,0.27965996,172500.0,0,1,0,0,0,18.701027,-0.23674326,-0.5339444,1,1
-0.7267029,1.4000217,-1.9891849,7392.0,1155.0,3096.0,1065.0,0.5397848,198900.0,0,1,0,0,0,15.625,-0.035954133,-0.70724386,1,1
-0.7117479,1.4046731,-1.6633307,4913.0,744.0,2005.0,723.0,1.1238074,187900.0,0,1,0,0,0,15.1434965,-0.21358919,-0.75071716,2,1
-0.7067654,1.4046731,-1.2560132,3432.0,516.0,1286.0,470.0,1.2147207,186600.0,0,1,0,0,0,15.034965,-0.26267964,-0.8860058,3,1
-0.7067654,1.4000217,-1.5818672,2073.0,404.0,916.0,373.0,-0.28818077,163300.0,0,1,0,0,0,19.488665,-0.6347432,-0.61389554,2,1
-0.7067654,1.4093263,-1.9077213,4810.0,909.0,2242.0,900.0,-0.24269225,176900.0,0,1,0,0,0,18.898129,-0.5878422,-0.5156851,1,1
-0.69180655,1.4139777,-1.5004036,3421.0,563.0,1689.0,545.0,0.9721157,217100.0,0,1,0,0,0,16.457176,0.21885893,-0.40385172,2,1
-0.69679284,1.4000217,-1.4189402,2339.0,436.0,1062.0,380.0,0.14415029,180800.0,0,1,0,0,0,18.640444,-0.1849692,-0.56459486,3,1
-0.7017791,1.3953702,-1.5818672,3707.0,602.0,1601.0,555.0,0.25105456,300600.0,0,1,0,0,0,16.239548,-0.065619655,-0.65435386,2,1
-0.6818378,1.3953702,-1.3374766,2213.0,384.0,1097.0,351.0,0.5602991,170100.0,0,1,0,0,0,17.35201,0.25372085,-0.39578158,3,1
-0.67186904,1.3814124,-1.3374766,4545.0,748.0,2033.0,718.0,0.32298213,207600.0,0,1,0,0,0,16.457645,-0.13622072,-0.5918836,3,1
-0.69180655,1.4605011,-1.3374766,3247.0,579.0,1457.0,517.0,0.4591925,202800.0,0,1,0,0,0,17.831844,-0.15386079,-0.58614194,3,1
-0.6818378,1.4511964,-1.5818672,2229.0,355.0,788.0,341.0,1.1682764,196300.0,0,1,0,0,0,15.926424,-0.82702535,-0.97184414,2,1
-0.67186904,1.4325871,-1.4189402,5460.0,859.0,2645.0,838.0,0.73753834,230600.0,0,1,0,0,0,15.732601,0.29481202,-0.44146195,3,1
-0.6519277,1.4232824,-1.2560132,2692.0,470.0,1302.0,420.0,0.20556603,167400.0,0,1,0,0,0,17.459139,0.22007625,-0.44460973,3,1
-0.63696885,1.4511964,0.047403216,1013.0,188.0,410.0,158.0,0.73116726,184600.0,0,1,0,0,0,18.558737,-0.45007885,-0.7643406,4,1
-0.6469414,1.4418918,-1.0930861,1533.0,300.0,674.0,287.0,-0.71025455,146100.0,0,1,0,0,0,19.569471,-0.7771592,-0.6228529,3,1
-0.6319864,1.4372404,-0.9301591,3685.0,775.0,1714.0,734.0,-0.9240627,128300.0,0,1,0,0,0,21.031208,-0.7947831,-0.5196692,3,1
-0.63696885,1.4325871,-0.9301591,2616.0,492.0,1158.0,457.0,-0.50753164,142600.0,0,1,0,0,0,18.807339,-0.53104424,-0.6106994,3,1
-0.6220138,1.4325871,0.7805749,2005.0,385.0,882.0,353.0,-0.74344707,120500.0,0,1,0,0,0,19.201996,-0.5779272,-0.62188274,4,1
-0.60705876,1.4372404,-0.034060303,4236.0,877.0,2008.0,881.0,-0.9664932,111300.0,0,1,0,0,0,20.703493,-0.868984,-0.4835979,4,1
-0.6220138,1.4372404,0.047403216,2259.0,482.0,1099.0,463.0,-0.8574867,121600.0,0,1,0,0,0,21.336874,-0.7436981,-0.43309066,4,1
-0.59709,1.4465432,-0.60430497,3509.0,606.0,1576.0,564.0,-0.6613896,148500.0,0,1,0,0,0,17.269878,-0.18551396,-0.58448523,3,1
-0.59709,1.4325871,-0.9301591,512.0,129.0,314.0,140.0,-1.347347,108300.0,0,1,0,0,0,25.195312,-0.91724366,0.08056835,3,1
-0.60705876,1.4325871,0.21033028,3117.0,616.0,1606.0,588.0,-0.44146517,127900.0,0,1,0,0,0,19.762592,-0.26915187,-0.31664866,4,1
-0.6220138,1.4325871,1.106429,1276.0,260.0,799.0,259.0,-0.60526174,128600.0,0,1,0,0,0,20.376175,0.20009644,0.13280934,4,1
-0.60705876,1.4279356,-0.76723206,4414.0,767.0,1865.0,699.0,-0.023405066,150900.0,0,1,0,0,0,17.37653,-0.35300392,-0.6923016,3,1
-0.5522211,1.4465432,0.5361844,2104.0,403.0,1060.0,400.0,-0.9614602,138100.0,0,1,0,0,0,19.153992,-0.37701657,-0.3629843,4,1
-0.5671761,1.4418918,-0.76723206,2325.0,430.0,967.0,376.0,-0.49523574,158700.0,0,1,0,0,0,18.494623,-0.48076683,-0.71906286,3,1
-0.5721624,1.4325871,-0.9301591,2146.0,396.0,862.0,351.0,-0.48128346,141300.0,0,1,0,0,0,18.452936,-0.634642,-0.77674156,3,1
-0.507356,1.4511964,-1.0930861,2155.0,394.0,857.0,356.0,0.22467895,141200.0,0,1,0,0,0,18.283062,-0.69904447,-0.79293835,3,1
-0.507356,1.4511964,-0.60430497,1661.0,406.0,789.0,319.0,-0.8403489,108700.0,0,1,0,0,0,24.443106,-0.61140317,-0.47961554,3,1
-0.51732475,1.4465432,-0.52284145,1236.0,273.0,699.0,248.0,-0.41770172,106900.0,0,1,0,0,0,22.08738,-0.15337424,-0.112879075,3,1
-0.51233846,1.4465432,-0.60430497,1728.0,417.0,731.0,334.0,-1.2428002,94700.0,0,1,0,0,0,24.131945,-0.989206,-0.6902226,3,1
-0.5322798,1.4418918,-0.9301591,3145.0,621.0,1432.0,559.0,-0.6098488,117500.0,0,1,0,0,0,19.745628,-0.49415672,-0.5593859,3,1
-0.5671761,1.4139777,-1.2560132,4492.0,821.0,2093.0,734.0,0.25073588,151700.0,0,1,0,0,0,18.276937,-0.10965354,-0.51638514,3,1
-0.5322798,1.4325871,-1.4189402,4577.0,836.0,1944.0,700.0,0.24856986,140200.0,0,1,0,0,0,18.26524,-0.20831434,-0.68333524,3,1
-0.52729726,1.4232824,-1.5004036,6305.0,1150.0,2597.0,921.0,0.21811679,132200.0,0,1,0,0,0,18.239492,-0.15176527,-0.7353443,2,1
-0.5322798,1.4093263,-1.1745497,1821.0,316.0,769.0,266.0,-0.3812599,131700.0,0,1,0,0,0,17.353104,-0.0572702,-0.69320834,3,1
-0.4874146,1.4418918,-1.5818672,3006.0,540.0,1102.0,418.0,0.19358869,136600.0,0,1,0,0,0,17.964071,-0.39511028,-0.9188573,2,1
-0.59709,1.3721077,-1.1745497,2925.0,625.0,1226.0,437.0,-0.69496435,133800.0,0,1,0,0,0,21.367521,-0.1706986,-0.7059712,3,1
-0.5472386,1.376761,-0.76723206,2715.0,596.0,1301.0,473.0,-0.74739707,126400.0,0,1,0,0,0,21.952118,-0.24362801,-0.46270198,3,1
-0.5771487,1.3581516,-1.6633307,892.0,185.0,427.0,164.0,-0.63329375,118800.0,0,1,0,0,0,20.73991,-0.4385061,-0.46468773,2,1
-0.51233846,1.3395423,-1.0930861,432.0,87.0,208.0,73.0,-0.041307375,100000.0,0,1,0,0,0,20.13889,-0.11255068,-0.4534168,3,1
-0.4375632,1.376761,-1.5818672,2598.0,548.0,796.0,297.0,-0.100748025,98000.0,0,1,0,0,0,21.09315,-0.33703166,-1.1627997,2,0
-0.37773922,1.4232824,-1.2560132,1115.0,255.0,86.0,32.0,-0.070486195,115600.0,0,1,0,0,0,22.869955,-0.32725894,-2.091642,3,0
-0.2580951,1.4651525,0.45472082,1988.0,511.0,36.0,15.0,0.60374886,162500.0,0,1,0,0,0,25.704226,-0.7087349,-2.3307664,4,0
-0.6569102,1.3628048,-1.6633307,3417.0,604.0,1703.0,623.0,0.25825346,170700.0,0,1,0,0,0,17.676325,-0.2661598,-0.38491052,2,1
-0.63696885,1.3860656,-1.3374766,1313.0,231.0,731.0,232.0,1.312387,208300.0,0,1,0,0,0,17.593298,0.2875638,-0.1485067,3,1
-0.6220138,1.4046731,-1.1745497,8396.0,1578.0,3952.0,1474.0,-0.39553085,118800.0,0,1,0,0,0,18.794664,-0.33569825,-0.49709657,3,1
-0.59709,1.3953702,-0.9301591,2319.0,430.0,1126.0,372.0,-0.08042482,155900.0,0,1,0,0,0,18.542475,0.12305764,-0.43691656,3,1
-0.64195514,1.4139777,-0.8486956,5928.0,1097.0,2697.0,1096.0,-0.12113503,141400.0,0,1,0,0,0,18.505398,-0.6281059,-0.5608703,3,1
-0.61204505,1.418631,-1.2560132,5036.0,1034.0,2243.0,923.0,-0.8571682,138500.0,0,1,0,0,0,20.532167,-0.6687706,-0.5996282,3,1
-0.123492114,0.5021427,1.8396008,956.0,196.0,662.0,180.0,-1.0042727,56700.0,0,1,0,0,0,20.502092,0.9867144,0.4013951,4,0
-0.123492114,0.5021427,1.5137467,1314.0,416.0,1155.0,326.0,-1.4687132,49600.0,0,1,0,0,0,31.659056,0.807808,1.157106,4,0
-0.123492114,0.50679594,0.6176479,607.0,155.0,483.0,146.0,-1.347347,47500.0,0,1,0,0,0,25.53542,0.49635693,0.8197031,4,0
-0.11352336,0.5021427,1.9210644,112.0,28.0,193.0,40.0,-1.0845464,47500.0,0,1,0,0,0,25.0,2.508933,4.577449,4,0
-0.118509635,0.5021427,1.3508197,925.0,231.0,797.0,228.0,-1.2590461,44800.0,0,1,0,0,0,24.972973,0.7450062,1.0867163,4,0
-0.118509635,0.49749127,1.1878926,1286.0,360.0,972.0,345.0,-1.7367381,50400.0,0,1,0,0,0,27.993778,-0.15490949,0.65811104,4,0
-0.123492114,0.49749127,1.4322832,1414.0,268.0,902.0,243.0,-1.3340956,56700.0,0,1,0,0,0,18.953323,1.0320356,0.18033795,4,0
-0.123492114,0.5021427,1.7581373,772.0,194.0,606.0,167.0,-0.92807657,59200.0,0,1,0,0,0,25.129534,0.92165077,0.77617985,4,0
-0.10355079,0.5021427,1.269356,1960.0,393.0,1286.0,381.0,-0.9719085,53000.0,0,1,0,0,0,20.05102,0.5854019,0.25413895,4,0
-0.10355079,0.49749127,1.1878926,1763.0,389.0,1623.0,390.0,-1.4236708,47700.0,0,1,0,0,0,22.064663,1.6286039,1.3256258,4,0
-0.10853707,0.5021427,1.9210644,1377.0,319.0,1280.0,259.0,-1.556377,43300.0,0,1,0,0,0,23.166304,2.6642897,1.3619559,4,0
-0.10355079,0.5021427,1.3508197,1081.0,241.0,821.0,230.0,-1.206932,52600.0,0,1,0,0,0,22.294172,0.8431302,0.67289877,4,0
-0.10355079,0.51144737,0.86203843,1287.0,332.0,1386.0,306.0,-1.3727034,46900.0,0,1,0,0,0,25.796425,2.116725,1.9590079,4,0
-0.10355079,0.50679594,-0.6857685,1855.0,519.0,1091.0,443.0,-1.3523164,93900.0,0,1,0,0,0,27.978437,-0.62546843,-0.021290356,3,0
-0.10853707,0.50679594,-1.0930861,1461.0,415.0,924.0,356.0,-0.747206,90300.0,0,1,0,0,0,28.405203,-0.4493237,0.15820417,3,0
-0.10853707,0.51144737,0.5361844,2114.0,506.0,2050.0,474.0,-1.5544021,50000.0,0,1,0,0,0,23.935667,1.8453563,1.5246984,4,0
-0.10853707,0.51144737,0.21033028,1404.0,379.0,1515.0,387.0,-1.5264976,56400.0,0,1,0,0,0,26.994303,1.3011183,1.9676647,4,0
-0.11352336,0.50679594,0.5361844,853.0,296.0,1228.0,289.0,-1.6730287,39600.0,0,1,0,0,0,34.701054,1.7448332,3.42849,4,0
-0.11352336,0.50679594,1.9210644,173.0,87.0,401.0,84.0,-0.99892116,75000.0,0,1,0,0,0,50.289017,2.4410098,6.986888,4,0
-0.118509635,0.50679594,-0.27845088,1717.0,542.0,1343.0,471.0,-1.8337672,51800.0,0,1,0,0,0,31.566687,-0.10981077,0.7648524,3,0
-0.118509635,0.51144737,1.0249655,1659.0,466.0,1391.0,447.0,-1.4810091,61200.0,0,1,0,0,0,28.08921,0.23580903,0.9928649,4,0
-0.11352336,0.51144737,0.3732573,3161.0,934.0,3530.0,846.0,-1.6273493,46700.0,0,1,0,0,0,29.547611,1.6432503,2.1203063,4,0
-0.1284784,0.50679594,1.9210644,610.0,128.0,406.0,122.0,-1.1344308,43800.0,0,1,0,0,0,20.983606,0.52242965,0.2924309,4,0
-0.1284784,0.49749127,-0.27845088,2581.0,528.0,1642.0,509.0,-1.2957426,52600.0,0,1,0,0,0,20.457188,0.38717398,0.17337297,3,0
-0.1284784,0.49749127,-0.9301591,1276.0,242.0,671.0,238.0,-0.67515075,54100.0,0,1,0,0,0,18.965517,-0.15234008,-0.2736093,3,0
-0.13346468,0.5021427,-0.60430497,1702.0,358.0,1347.0,316.0,-0.8050539,62100.0,0,1,0,0,0,21.034077,1.7627767,0.8023028,3,0
-0.13346468,0.49749127,-0.034060303,60.0,10.0,46.0,13.0,0.42854837,67500.0,0,1,0,0,0,16.666666,0.80185926,0.7020074,4,0
-0.13346468,0.49283805,1.1878926,355.0,81.0,233.0,75.0,-0.8031427,73900.0,0,1,0,0,0,22.816902,0.22892207,0.2550124,4,0
-0.11352336,0.49749127,-0.76723206,1719.0,391.0,1369.0,368.0,-1.5464385,53000.0,0,1,0,0,0,22.745783,1.0428823,0.8224445,3,0
-0.118509635,0.49283805,0.047403216,1541.0,291.0,1007.0,313.0,-1.0658796,53500.0,0,1,0,0,0,18.883842,0.37565562,0.24339975,4,0
-0.123492114,0.49283805,-0.27845088,1026.0,221.0,789.0,183.0,-1.347347,52800.0,0,1,0,0,0,21.53996,1.8275509,0.7114846,3,0
-0.118509635,0.49749127,-0.76723206,1334.0,336.0,1171.0,319.0,-1.6750674,48500.0,0,1,0,0,0,25.187407,0.9775175,1.1523077,3,0
-0.118509635,0.49749127,-1.0930861,1908.0,417.0,1383.0,375.0,-1.6756408,57800.0,0,1,0,0,0,21.855347,1.000278,0.53255856,3,0
-0.11352336,0.4881866,-0.44137794,1731.0,363.0,1210.0,341.0,-1.4558439,49500.0,0,1,0,0,0,20.970537,0.8150293,0.42792928,3,0
-0.118509635,0.4881866,-0.034060303,1592.0,304.0,962.0,282.0,-1.4952163,51300.0,0,1,0,0,0,19.095478,0.63319534,0.044064853,4,0
-0.123492114,0.4881866,1.9210644,314.0,57.0,178.0,66.0,-1.5525547,52500.0,0,1,0,0,0,18.152866,-0.3146938,-0.107429914,4,0
-0.10853707,0.49749127,-0.52284145,354.0,121.0,530.0,115.0,-0.97573096,34400.0,0,1,0,0,0,34.18079,2.2219245,3.6616538,3,0
